card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
HDFC Marriott Bonvoy Credit Card,HDFC Bank,HDFC,,"[""Travel"", ""Food & Entertainment""]","₹3,000 + GST","₹3,000 + GST",,"Up to 8 Marriott Bonvoy Points per ₹150 spent at participating Marriott hotels; 4 points per ₹150 on travel, dining, and entertainment; 2 points per ₹150 on other purchases",,"Marriott Bonvoy Points can be redeemed for discounted hotel stays, free nights, and dining offers at participating Marriott properties.


Points do not expire if there is any qualifying activity within the past 24 months.","1 Free Night Award (valued up to 15,000 points) and 10 Elite Night Credits","1 Free Night Award (valued up to 15,000 points) and 10 Elite Night Credits",12 complimentary domestic and international lounge visits annually,"{""age"": """", ""income"": ""₹1L per month for salaried, ₹15 LPA for self-employed"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1200000, ""self_employed_annual_income_threshold"": 1500000, ""business_annual_income_threshold"": """"}}",,3.50%,," Complimentary Silver Elite Status, International and Domestic Lounge access and free night stays on tiered spends ","[""High rewards rate on Marriott hotel bookings makes it ideal for loyal customers."", """", """", ""Welcome bonus provides immediate value with a Free Night Award and Elite Night Credits."", """", """", ""Complimentary lounge access and golf benefits enhance travel comfort significantly.""]","[""High annual fee may not be justified for low spenders."", """", """", ""Limited rewards outside of specific categories may not appeal to all users.""]",4.2,rewardpoints.club,https://rewardpoints.club/library
HDFC Millenia Credit Card,HDFC Bank,HDFC,,"[""Food & Entertainment"", ""Online Shopping""]","₹1,000 + GST","₹1,000 + GST",waived on annual spends of ₹1 lakh,5% cashback on purchases at partner merchants; 1% cashback on other spends,,"CashPoints can be redeemed for cashback against your statement balance or for vouchers through HDFC Bank’s rewards portal.
Redemption value: Each 
Point is valued at ₹1.","1,000 CashPoints upon payment of the joining fee","1,000 CashPoints upon payment of the joining fee","Complimentary lounge access is now bundled with milestone benefits; choose between lounge access or a ₹1,000 gift voucher","{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 420000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": null}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)",Frequent online shoppers and individuals seeking rewards on everyday spending,"[""Attractive cashback rate on popular online platforms makes it ideal for regular users."", ""Welcome bonus provides immediate value upon card activation."", ""Milestone benefits offer additional rewards or lounge access.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""No direct lounge access without meeting milestone requirements.""]",4.1,rewardpoints.club,https://rewardpoints.club/library
HDFC Tata Neu Infinity Credit card,HDFC Bank,HDFC,,"[""Travel"", ""Online Shopping"", ""Groceries""]","₹1,499 + GST","₹1,499 + GST",Waived on annual spends of ₹3 lakh,Up to 10% savings on select Tata Neu spends; 5% on partner brand spends; 1.5% on UPI transactions,,"NeuCoins can be redeemed for discounts on purchases across Tata brands via the Tata Neu app.
Each NeuCoin is valued at ₹1 when redeemed.","1,499 NeuCoins after first transaction within 30 days","1,499 NeuCoins after first transaction within 30 days",8 complimentary domestic + 4 international lounge visits annually,"{""age"": """", ""income"": ""Up to ₹1 lakh/month (salaried)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1200000, ""self_employed_annual_income_threshold"": 1200000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹500 per statement cycle)",Loyal Tata customers and frequent users of the Tata Neu app seeking high rewards on everyday spending,"[""High rewards rate on Tata brand purchases makes it ideal for loyal customers."", ""Welcome bonus provides immediate value upon card activation."", ""Complimentary lounge access enhances travel comfort significantly.""]","[""Limited rewards outside of specific categories may not appeal to all users."", ""Higher annual fee compared to entry-level cards.""]",4.4,rewardpoints.club,https://rewardpoints.club/library
HDFC Indigo Rewards XL Credit card,HDFC Bank,HDFC,,"[""Travel""]","₹1,500 + GST","₹1,500 + GST",NA,"5 6E Rewards on IndiGo flight bookings; 3 on dining, grocery, and entertainment; 2 on other spends",,"6E Rewards can be redeemed for IndiGo flights, 6E Prime Add-Ons, and other travel benefits at a 1:1 ratio (1 6E Reward = ₹1).
Rewards are valid for 24 months from accrual.","Complimentary flight ticket worth ₹3,000 and 6E Prime Add-On benefits upon joining","Complimentary flight ticket worth ₹3,000 and 6E Prime Add-On benefits upon joining",8 complimentary domestic airport lounge visits annually,"{""age"": """", ""income"": ""₹1.2 lakh per month for salaried"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1440000, ""self_employed_annual_income_threshold"": 1440000, ""business_annual_income_threshold"": """"}}",,2.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)",Frequent IndiGo travelers seeking high rewards on flight bookings and travel benefits,"[""High rewards rate on IndiGo flight bookings makes it ideal for regular travelers."", ""Welcome bonus provides immediate value with a complimentary flight ticket and 6E Prime benefits."", ""Complimentary lounge access enhances travel comfort significantly.""]","[""High annual fee may not be justified for low spenders."", ""Limited rewards outside of specific categories may not appeal to all users.""]",3.8,rewardpoints.club,https://rewardpoints.club/library
HDFC Diners Club Privilege Credit card,HDFC Bank,HDFC,,"[""Travel"", ""Food & Entertainment""]","₹2,500 + GST","₹2,500 + GST",waived on annual spends of ₹3 lakh,4 Reward Points per ₹150 spent on retail transactions; up to 10X on SmartBuy purchases; 5X on Swiggy and Zomato,,"Reward Points can be redeemed for flight bookings, hotel stays, products, or cash credit against your statement balance.",Complimentary annual memberships of Swiggy One and Times Prime,Complimentary annual memberships of Swiggy One and Times Prime,8 complimentary domestic and international lounge visits annually,"{""age"": """", ""income"": ""₹35"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 420000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹500 per statement cycle)","Individuals seeking premium lifestyle benefits, travel rewards, and dining perks","[""Attractive rewards structure with high returns on SmartBuy and dining spends."", ""Welcome bonus provides immediate value with complimentary memberships."", ""Complimentary lounge access enhances travel comfort significantly.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""Higher annual fee compared to entry-level ca""]",3.9,rewardpoints.club,https://rewardpoints.club/library
HDFC Shoppers Stop Black Credit card,HDFC Bank,HDFC,,"[""Online Shopping""]","₹4,500 + GST (joining and annual fee)","₹4,500 + GST (joining and annual fee)",NA,7% Reward Points on every Shoppers Stop purchase; 2% on non-Shoppers Stop spends,,"Reward Points can be redeemed against Shoppers Stop vouchers at a value of 1 point = ₹1.
Points can be tracked and redeemed via the Shoppers Stop website or mobile app","₹1,500 Shoppers Stop voucher redeemable on Private Label Brands","₹1,500 Shoppers Stop voucher redeemable on Private Label Brands",16 complimentary domestic and 8 international lounge visits annually,"{""age"": """", ""income"": ""₹70"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 840000, ""self_employed_annual_income_threshold"": 840000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹500 per statement cycle)",Frequent shoppers at Shoppers Stop and those seeking premium shopping benefits,"[""Attractive rewards structure for loyal Shoppers Stop customers with high returns on spending."", ""Welcome bonus provides immediate value upon card activation."", ""Complimentary lounge access enhances travel comfort significantly.""]","[""High annual fee may not be justified for low spenders."", ""Limited rewards outside specific categories may not appeal to all users.""]",3.8,rewardpoints.club,https://rewardpoints.club/library
HDFC Regalia Gold Credit card,HDFC Bank,HDFC,,"[""Travel"", ""Online Shopping""]","₹2,500 + GST","₹2,500 + GST",waived on annual spends of ₹4 lakh,4 Reward Points per ₹150 spent on all categories; 5X on select platforms like Myntra and Nykaa,,"Reward Points can be redeemed for flight bookings, hotel stays, products, or cash credit against your statement balance via HDFC SmartBuy.
Redemption value: 1 point = ₹0.50 for travel bookings","Complimentary Swiggy One and MMT Black Gold membership; Gift voucher worth ₹2,500 on spending ₹1 lakh within 90 days","Complimentary Swiggy One and MMT Black Gold membership; Gift voucher worth ₹2,500 on spending ₹1 lakh within 90 days",12 complimentary domestic and 6 international lounge visits annually,"{""age"": """", ""income"": ""₹12 - 18 lakh per annum for salaried (govt and private)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1800000, ""self_employed_annual_income_threshold"": 1800000, ""business_annual_income_threshold"": null}}",,2%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)",Frequent travelers and high spenders seeking premium lifestyle benefits,"[""Attractive rewards structure with high returns on select platforms."", ""Welcome bonus provides immediate value with complimentary memberships."", ""Complimentary lounge access enhances travel comfort significantly.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""Higher annual fee compared to entry-level cards.""]",4.1,rewardpoints.club,https://rewardpoints.club/library
HDFC Diners Club Black Metal Credit Card,HDFC Bank,HDFC,,"[""Travel"", ""Food & Entertainment"", ""Online Shopping""]",₹10000 + GST,₹10000 + GST,waived on annual spends of ₹8 lakh,"5 Reward Points for every ₹150 spent on regular purchases; up to 10X on partner brands like Swiggy, Ola, Tata Cliq and portals like smart buy.",,"How to Redeem Points:
Reward Points can be redeemed for flights, hotel bookings, or converted into AirMiles.","Complimentary annual memberships to Club Marriott, Amazon Prime, Swiggy One, and Times Prime","Complimentary annual memberships to Club Marriott, Amazon Prime, Swiggy One, and Times Prime",Unlimited complimentary access to domestic and international airport lounges,"{""age"": ""21 to 60 years"", ""income"": ""₹2.5 lakh per month for salaried"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 3000000, ""self_employed_annual_income_threshold"": 3000000, ""business_annual_income_threshold"": null}}",,2%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)","High-spenders seeking premium travel, lifestyle, and dining benefits","[""Attractive rewards structure with high returns on partner brands."", ""Welcome bonus provides immediate value with complimentary memberships."", ""Unlimited lounge access enhances travel comfort significantly.""]","[""High annual fee may not be justified for low spenders."", ""Limited rewards outside specific categories may not appeal to all users.""]",4.2,rewardpoints.club,https://rewardpoints.club/library
HDFC Pixel Credit Card,HDFC Bank,HDFC,,"[""""]",₹500 + GST,₹500 + GST,Waived on annual spends of ₹1 lakh,Up to 5% cashback on select categories; 3% cashback on e-commerce platforms; unlimited 1% cashback on all other spends,,"Cashback is earned as Pixel CashPoints, redeemable at a 1:1 ratio for bill payments, recharges, or shopping vouchers via PayZapp.","Joining fee waiver on spends of ₹20,000 within 90 days","Joining fee waiver on spends of ₹20,000 within 90 days",NA,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 300000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)",Tech-savvy users seeking customizable cashback benefits and seamless digital management.,"[""Customizable cashback benefits allow users to choose their preferred categories every three months."", ""Affordable annual fee with easy waiver conditions for spends exceeding ₹1 lakh annually."", ""Unlimited 1% cashback ensures consistent rewards across all transactions.""]","[""Limited travel-related perks; no lounge access included."", ""No milestone benefits beyond the joining fee waiver.""]",3.9,rewardpoints.club,https://rewardpoints.club/library
Axis Myzone Credit card,Axis Bank,Axis,,"[""Food & Entertainment"", ""Online Shopping""]",₹500 + GST,₹500 + GST,"Waived if you spend more than ₹5,000 in the first 45 days or on annual spends greater than ₹3,50,000",4 Edge Reward Points per ₹200 spent,,"Edge Reward Points can be redeemed for shopping vouchers, travel bookings, or cashback via Axis Bank’s rewards portal.
Points are valid for up to 3 years.",Complimentary SonyLIV subscription worth ₹999,Complimentary SonyLIV subscription worth ₹999,4 complimentary domestic airport lounge visits per year (1 per quarter),"{""age"": ""18 to 70 years"", ""income"": ""₹15"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)","Individuals seeking lifestyle benefits across dining, shopping, and entertainment","[""Affordable annual fee with easy waiver conditions."", ""High rewards rate on weekend dining makes it ideal for food enthusiasts."", ""Complimentary SonyLIV subscription and other discounts enhance its value.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""Higher forex markup fee compared to premium cards.""]",3.9,rewardpoints.club,https://rewardpoints.club/library
Axis Flipkart Credit card,Axis Bank,Axis,,"[""Cashback"", ""Travel"", ""Online Shopping""]",₹500 + GST,₹500 + GST,waived on annual spends of ₹3.5 lakh,"5% unlimited cashback on Flipkart and Cleartrip; 4% on preferred merchants like Swiggy, Uber, and PVR",,"Cashback is directly credited to your credit card statement.
No redemption process required; cashback is applied automatically",₹500 Flipkart voucher and additional activation benefits worth ₹100,₹500 Flipkart voucher and additional activation benefits worth ₹100,4 complimentary domestic airport lounge visits per year (on minimum spends),"{""age"": ""18 to 70 years"", ""income"": ""proof"", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 300000, ""self_employed_annual_income_threshold"": 360000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)",Frequent shoppers on Flipkart and Myntra seeking high cashback rewards,"[""High cashback rate on Flipkart purchases makes it ideal for regular users."", ""Welcome bonus provides immediate value upon card activation."", ""Complimentary lounge access enhances travel comfort.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""Higher forex markup fee compared to premium cards.""]",3.8,rewardpoints.club,https://rewardpoints.club/library
Axis Select Credit card,Axis Bank,Axis,,"[""Travel"", ""Food & Entertainment"", ""Groceries""]","₹3,000 + GST (NIL for Burgundy clients)","₹3,000 + GST (NIL for Burgundy clients)",,"up to  10 Axis EDGE reward points on every Rs. 200 spent , 2X (20) Axis EDGE reward points per Rs. 200 spent on retail transactions, applicable on cumulative monthly spends of up to Rs. 20,000",,"EDGE Reward Points can be redeemed for shopping vouchers, travel bookings, or cashback
Redemption value: 1 EDGE Reward Point = ₹0.20
Points are valid for three years from the date of transaction","10,000 EDGE Reward Points worth ₹2,000 on first transaction within 30 days","10,000 EDGE Reward Points worth ₹2,000 on first transaction within 30 days",Up to 12 international lounge visits via Priority Pass; 2 domestic lounge visits per quarter,"{""age"": ""18 to 70 years"", ""income"": ""not specified"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 600000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹100 per statement cycle)","Premium lifestyle benefits, dining, and travel rewards","[""Generous welcome bonus of 10,000 EDGE Reward Points"", ""Extensive lounge access benefits for frequent travelers"", ""Attractive golf privileges for enthusiasts"", ""Good reward rate on retail transactions and partner offers""]","[""High annual fee, though waived for Burgundy clients"", ""Forex markup fee is on the higher side at 3.50%""]",3.8,rewardpoints.club,https://rewardpoints.club/library
Axis Aura Credit card,Axis Bank,Axis,,"[""Food & Entertainment"", ""Online Shopping""]",₹199 + GST,₹199 + GST,"Waived on annual spends of ₹40,000","2 EDGE Points per ₹200 spent; 5X EDGE Points on insurance spends (up to ₹10,000 per transaction)",,"EDGE Points can be redeemed for shopping vouchers, travel bookings, or products via the Axis Bank EDGE Rewards Portal.
Redemption value: 1 EDGE Point = ₹0.20.","₹50 cashback monthly for milestone spends of ₹10,000","₹50 cashback monthly for milestone spends of ₹10,000",2 complimentary railway lounge visits per quarter,"{""age"": ""21–60 years"", ""income"": ""₹2 lakh/annum"", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹250 per statement cycle)","Health-conscious individuals seeking medical, fitness, and lifestyle benefits","[""Affordable annual fee with easy waiver conditions."", ""Complimentary railway lounge access (ideal for domestic travelers)""]","[""Limited cashback cap (₹50/month)."", ""High forex markup fee (3.49%).""]",3.7,rewardpoints.club,https://rewardpoints.club/library
Axis Privilege Credit card,Axis Bank,Axis,,"[""Travel"", ""Food & Entertainment"", ""Online Shopping""]","₹1,500 + GST","₹1,500 + GST",waived on annual spends of ₹5 lakh,10 EDGE Reward Points per ₹200 spent; milestone rewards on reaching spending thresholds.,,"EDGE Reward Points can be redeemed for shopping vouchers, travel bookings, or products via the Axis Bank EDGE Rewards Portal.
Redemption value: 1 EDGE Point = ₹0.20.","12,500 EDGE Reward points worth Rs. 2,500 on making the 1st spend within 30 days of card issuance and paying the joining fee","12,500 EDGE Reward points worth Rs. 2,500 on making the 1st spend within 30 days of card issuance and paying the joining fee",Up to 8 complimentary domestic lounge visits annually (based on spending criteria),"{""age"": ""18 to 70 years"", ""income"": """", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 600000, ""self_employed_annual_income_threshold"": 600000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)","Rewards, travel, and shopping enthusiasts","[""Generous welcome bonus worth ₹5,000 in multi-brand vouchers."", ""Complimentary domestic lounge access enhances travel comfort."", ""Milestone rewards provide additional value for high spenders."", ""Comprehensive insurance benefits including air accident cover and purchase protection.""]","[""High annual fee waiver criteria (₹5 lakh spend) may not suit low spenders."", ""No international lounge access or premium travel perks.""]",3.9,rewardpoints.club,https://rewardpoints.club/library
Axis Indian Oil Credit Card,Axis Bank,Axis,,"[""Food & Entertainment"", ""Fuel"", ""Online Shopping""]",₹500 + GST (first year free),₹500 + GST (first year free),Waived on annual spends of 3.5 Lakhs,4% value back on fuel transactions by earning 20 EDGE reward points per Rs. 100 spent at any IOCL outlets; 1%value-back by earning 5 EDGE reward points per Rs. 100 spent on online shopping,,"EDGE Reward Points can be redeemed for shopping vouchers, travel bookings, or cashback via the Axis Bank EDGE Rewards Portal.
Redemption value: 1 EDGE Point = ₹0.20.
Points are valid for three years from the date of transaction.",EDGE Reward Points equivalent to the value of the first fuel transaction within 30 days,EDGE Reward Points equivalent to the value of the first fuel transaction within 30 days,NA,"{""age"": ""18 to 70 years"", ""income"": ""proof required"", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)",Frequent fuel consumers seeking savings on IndianOil transactions,"[""Attractive rewards structure with 4% value back on IOCL fuel transactions."", ""Welcome bonus provides immediate value with EDGE Reward Points."", ""Fuel surcharge waiver enhances overall savings on fuel purchases.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""No lounge access or premium travel benefits.""]",3.9,rewardpoints.club,https://rewardpoints.club/library
Axis Indian Oil RuPay Credit Card,Axis Bank,Axis,,"[""Food & Entertainment"", ""Fuel""]",₹500 + GST,₹500 + GST,waived on annual spends of ₹3.5 lakh,20 EDGE Reward Points per ₹100 spent on fuel at IOCL outlets; 5 EDGE Points per ₹100 on online shopping,,"EDGE Reward Points can be redeemed for shopping vouchers, travel bookings, or products via the Axis Bank EDGE Rewards Portal.
Redemption value: 1 EDGE Point = ₹0.20.
Points are valid for three years from the date of transaction.",EDGE Reward Points equivalent to the value of the first fuel transaction within 30 days,EDGE Reward Points equivalent to the value of the first fuel transaction within 30 days,NA,"{""age"": ""18 to 70 years"", ""income"": ""proof required"", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)",Frequent fuel consumers seeking high rewards on IOCL transactions with RuPay benefits,"[""High rewards structure with 20 EDGE Points per ₹100 spent on IOCL fuel transactions."", ""Affordable annual fee with easy waiver conditions.""]","[""Limited rewards outside specific categories may not appeal to all users."", ""No international lounge access or premium travel perks.""]",4,rewardpoints.club,https://rewardpoints.club/library
Axis Health Card Credit Card,Axis Bank,Axis,,"[""""]",,,,,,,,,,"{""age"": """", ""income"": """", ""location"": """", ""employment"": [""Business"", ""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,,,,[],[],3.8,rewardpoints.club,https://rewardpoints.club/library
Axis Magnus Credit Card,Axis Bank,Axis,,"[""Travel"", ""Food & Entertainment"", ""Premium""]","₹12,500 + GST","₹12,500 + GST",waived on annual spends of ₹25 lakh,Up to 12 EDGE Reward Points per ₹200 spent; higher rewards for high spenders,,"EDGE Reward Points can be redeemed for flights, hotel bookings, or transferred to airline/hotel loyalty programs.
Redemption value varies based on redemption category.","Luxe gift card, The Postcard Hotels voucher, or Yatra voucher worth ₹12,500","Luxe gift card, The Postcard Hotels voucher, or Yatra voucher worth ₹12,500",Unlimited domestic and international lounge access with guest visits,"{""age"": ""18 to 70 years"", ""income"": ""₹24 lakh per annum"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 2400000, ""self_employed_annual_income_threshold"": 2400000, ""business_annual_income_threshold"": """"}}",,2%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)","High-income individuals seeking premium travel, dining, and lifestyle benefits","[""High rewards structure with significant returns for high spenders."", ""Unlimited lounge access enhances travel comfort significantly."", ""Welcome bonus provides immediate value with luxury vouchers.""]","[""High annual fee may not be justified for low spenders."", ""Exclusions in reward categories like utilities and fuel may limit earning potential.""]",3.9,rewardpoints.club,https://rewardpoints.club/library
Axis Spicejet Credit Card,Axis Bank,Axis,,"[""Travel""]",₹750 + GST,₹750 + GST,,Up to 18 SpiceClub Points per ₹200 spent on SpiceJet bookings; additional points on online transactions,,"Redeem points directly on the SpiceJet mobile app or website for flight tickets, meals, and other services.
Redemption value depends on the specific service being redeemed.","SpiceJet voucher worth ₹1,500 upon completing two transactions within 30 days of issuance","SpiceJet voucher worth ₹1,500 upon completing two transactions within 30 days of issuance",4 complimentary domestic lounge visits annually (subject to quarterly spending criteria),"{""age"": ""18 to 70 years"", ""income"": """", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": """", ""self_employed_annual_income_threshold"": """", ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)",Frequent SpiceJet flyers seeking travel benefits and rewards,"[""High reward rate on SpiceJet bookings with up to 18 points per ₹200 spent."", ""Affordable annual fee with significant travel benefits like milestone rewards and lounge access."", ""Complimentary SpiceClub Silver membership adds value for frequent flyers.""]","[""Limited rewards outside specific categories like flights and online transactions."", ""Lounge access is subject to meeting quarterly spending criteria.""]",3.3,rewardpoints.club,https://rewardpoints.club/library
Axis Atlas Credit Card,Axis Bank,Axis,,"[""Travel"", ""Online Shopping"", ""Groceries"", ""Premium""]","₹5,000 + GST","₹5,000 + GST",,Up to 5 EDGE Miles per ₹100 spent on travel transactions; 2 EDGE Miles per ₹100 spent on other purchases,,"Redeem EDGE Miles for air miles across partner airlines at 1:2
Use miles for hotel bookings via the Travel Edge portal or transfer them to loyalty programs at 1:2","Up to 2,500 EDGE Miles upon activation","Up to 2,500 EDGE Miles upon activation",Domestic and international lounge access based on tier level - 8/12/18 annually,"{""age"": ""18 to 70 years"", ""income"": ""₹12 lakh p.a. (salaried) or ₹15 lakh p.a. (self-employed)"", ""location"": """", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 1200000, ""self_employed_annual_income_threshold"": 1500000, ""business_annual_income_threshold"": null}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)","Frequent travelers seeking premium rewards, air miles, and tier-based benefits","[""High reward rate on travel spends with valuable redemption options like air miles and hotel bookings."", ""Tier-based benefits provide flexibility and enhanced perks as spending increases."", ""Domestic and international lounge access enhances travel comfort significantly.""]","[""High annual fee may not be justified for low spenders unable to reach Gold or Platinum tiers."", ""Limited rewards outside travel-related categories.""]",4.8,rewardpoints.club,https://rewardpoints.club/library
Axis Samsung Signature Credit Card,Axis Bank,Axis,,"[""Cashback"", ""Food & Entertainment"", ""Online Shopping""]",₹500 + GST,₹500 + GST,"waived if you spend ₹2,00,000 or more within a year",10% cashback on Samsung purchases; up to 10 EDGE Reward Points per ₹100 spent on select partners,,"Redeem EDGE Reward Points for shopping vouchers, travel bookings, or other services via the Axis Bank EDGE Rewards Portal.
Each EDGE Reward Point is valued at ₹0.20.","2,500 EDGE Reward Points upon completing three transactions within 30 days","2,500 EDGE Reward Points upon completing three transactions within 30 days",4 complimentary domestic lounge visits annually (subject to quarterly spending criteria),"{""age"": ""18 to 70 years"", ""income"": """", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 900000, ""self_employed_annual_income_threshold"": 900000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)",Samsung product enthusiasts and individuals seeking cashback and lifestyle benefits,"[""High cashback rate on Samsung purchases with a generous annual cap of ₹10,000."", ""Accelerated rewards on spending with preferred partners like BigBasket and Myntra."", ""Affordable annual fee with significant lifestyle benefits like lounge access and dining discounts.""]","[""Limited rewards outside specific categories like preferred partners and Samsung purchases."", ""Lounge access requires meeting quarterly spending criteria.""]",3.8,rewardpoints.club,https://rewardpoints.club/library
Axis Samsung Infinite Credit Card,Axis Bank,Axis,,"[""Cashback"", ""Food & Entertainment"", ""Online Shopping""]","₹5,000 + GST","₹5,000 + GST",waived on annual spends exceeding ₹7 lakh,15 EDGE Reward Points per ₹100 spent on preferred partners and international transactions; 5 EDGE Points per ₹100 on domestic transactions,,"Redeem EDGE Reward Points for shopping vouchers, travel bookings, or other services via the Axis Bank EDGE Rewards Portal.
Each EDGE Reward Point is valued at ₹0.20.","0,000 EDGE Reward Points upon completing three transactions within 30 days","0,000 EDGE Reward Points upon completing three transactions within 30 days","Enjoy 8 complimentary domestic lounge visits annually (minimum spends of ₹50,000 in the previous 3 months required)","{""age"": ""18 to 70 years"", ""income"": """", ""location"": ""India"", ""employment"": [""Salaried"", ""Self Employed""], ""income_thresholds"": {""salaried_annual_income_threshold"": 900000, ""self_employed_annual_income_threshold"": 900000, ""business_annual_income_threshold"": """"}}",,3.50%,"1% waiver on transactions ₹400-₹5,000 (Max ₹400 per statement cycle)","Premium customers seeking high cashback on Samsung purchases, travel rewards, and lounge access","[""High cashback rate on Samsung purchases with a generous annual cap of ₹20,000."", ""Accelerated rewards on spending with preferred partners like BigBasket and Myntra."", ""Affordable annual fee with significant lifestyle benefits like lounge access and dining discounts.""]","[""Limited rewards outside specific categories like preferred partners and Samsung purchases."", ""Lounge access requires meeting quarterly spending criteria.""]",4,rewardpoints.club,https://rewardpoints.club/library
