card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
HDFC Millennia (Rupay) credit card,HDFC Bank,HDFC,Rupay,"[""Brand Wallet"", ""Catalogue Products""]",1000,,,1% to 2%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Sony LIV""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Zomato""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""BookMyShow""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Uber""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Flipkart""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Myntra""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""CALENDAR"", ""benefits"": ""1000 CashPoints"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 100000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Gift vouchers worth ₹1,000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""""]}]",,,,"[{""mainTitle"": ""Swiggy"", ""child"": ""Upto 20% Discount""}]","[""Upto 20% Discount""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-millennia-rupay
HDFC Millennia (Mastercard) credit card,HDFC Bank,HDFC,Mastercard,[],1000,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Uber""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Zomato""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Flipkart""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Myntra""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Sony LIV""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""BookMyShow""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""CALENDAR"", ""benefits"": ""1000 CashPoints"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 100000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Gift vouchers worth ₹1,000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""""]}]",,,,"[{""mainTitle"": ""Swiggy"", ""child"": ""Upto 20% Discount""}]","[""Upto 20% Discount""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-millennia-mastercard
BOB Scapia (Visa) credit card,Bank of Baroda,BOB,Visa,[],0,,,NA,"[{""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Travel Bookings on Scapia App""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Offline""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Crypto & Financial Institutions""}, {""child"": "" No Reward Points on this category."", ""name"": ""Business Services""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 20000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Up to 5,000 Scapia Coins (worth ₹1,000) for dining, shopping, or spa at select airports."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The spend requirement of ₹50,000 is fulfilled only through international flight bookings made via the Scapia app. Enjoy duty-free shopping or dining at international terminals in India and get up to 10,000 Scapia Coins (worth ₹2,000)."", ""milestoneType"": ""MONTH""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""Unlimited""], ""eligibility"": [""Spend ₹20,000 per month.""]}]",,,,"[{""mainTitle"": ""Dining"", ""child"": ""Complimentary Dining at domestic airport""}, {""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹400 off""}, {""mainTitle"": ""Shopping"", ""child"": ""Complimentary Shopping at domestic airport""}, {""mainTitle"": ""Spa"", ""child"": ""Complimentary Spa at domestic airport""}]","[""Complimentary Dining at domestic airport"", ""Upto ₹400 off"", ""Complimentary Shopping at domestic airport"", ""Complimentary Spa at domestic airport""]",,,,savesage.club,https://savesage.club/credit-card/bob-scapia-visa
Federal Scapia (Rupay) credit card,Federal Bank,Federal,Rupay,"[""Cashback""]",0,,,1% to 2%,"[{""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Travel Bookings on Scapia App""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""UPI""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Offline""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Crypto & Financial Institutions""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Business Services""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gift Cards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 20000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Up to 5,000 Scapia Coins (worth ₹1,000) for dining, shopping, or spa at select airports."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 50000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The spend requirement of ₹50,000 is fulfilled only through international flight bookings made via the Scapia app. Enjoy duty-free shopping or dining at international terminals in India and get up to 10,000 Scapia Coins (worth ₹2,000)."", ""milestoneType"": ""MONTH""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""Unlimited""], ""eligibility"": [""Spend ₹10,000 for Visa and ₹15,000 for RuPay in a billing cycle.""]}]",,,,"[{""mainTitle"": ""Airport Privilege"", ""child"": ""International Airport Privileges""}, {""mainTitle"": ""Dining"", ""child"": ""Dining at domestic airport""}, {""mainTitle"": ""Shopping"", ""child"": ""Shopping at domestic airport""}, {""mainTitle"": ""Spa"", ""child"": ""Spa at domestic airport""}]","[""International Airport Privileges"", ""Dining at domestic airport"", ""Shopping at domestic airport"", ""Spa at domestic airport""]",,,,savesage.club,https://savesage.club/credit-card/federal-scapia-rupay
IDFC Gaj credit card,IDFC FIRST Bank,IDFC,,"[""Airline Transfer""]",12500,,,3% to 5%,"[{""child"": ""Earn 5 Reward Points per ₹150 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 50 Reward Points per ₹150 spent"", ""name"": ""Hotels via IDFC App""}, {""child"": ""Earn 25 Reward Points per ₹150 spent"", ""name"": ""Flights via IDFC App""}, {""child"": ""Earn 3 Reward Points per ₹150 spent"", ""name"": ""International""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Government""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Wallets""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""FasTag""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Education""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""UPI""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Railways""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹150 spent"", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Txn < ₹150""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 1, ""cycleType"": ""STATEMENT"", ""benefits"": ""25% off (up to ₹5,000) on bank-curated 5-star properties through the Travel & Shop section of the IDFC FIRST Bank Mobile App"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 12500, ""cycleType"": ""STATEMENT"", ""benefits"": ""12,500 Reward Points worth up to ₹12,500 on payment of joining fees."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 1000000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""Spend ₹20,000 per month.""]}, {""maintitle"": ""Guest lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Spend ₹20,000 per month.|1 per quarter for domestic lounges""]}, {""maintitle"": ""International lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""Spend ₹20,000 per month.|Present your Dream Folks card & get access""]}, {""maintitle"": ""Railway lounge"", ""limit"": [""4 per quarter""], ""eligibility"": [""Spend ₹20,000 per month.|Present your Dream Folks card & get access""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹1000 off""}, {""mainTitle"": ""Elivaas Properties"", ""child"": ""Elivaas Properties""}, {""mainTitle"": ""Golf"", ""child"": ""Golf lessons/Rounds""}, {""mainTitle"": ""Insurance"", ""child"": ""Travel Insurance""}, {""mainTitle"": ""ITC Hotels"", ""child"": ""Stay at ITC""}, {""mainTitle"": ""Road Side Assistance"", ""child"": ""Road Side Assistance""}, {""mainTitle"": ""Travel"", ""child"": ""Meet and Greet Service""}]","[""Upto ₹1000 off"", ""Elivaas Properties"", ""Golf lessons/Rounds"", ""Travel Insurance"", ""Stay at ITC"", ""Road Side Assistance"", ""Meet and Greet Service""]",,,,savesage.club,https://savesage.club/credit-card/idfc-gaj
Axis Kwik (Rupay) credit card,Axis Bank,Axis,Rupay,"[""Catalogue Products""]",0,,,1% to 3%,"[{""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 2 Reward Points per ₹200 spent"", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,[],[],,,,savesage.club,https://savesage.club/credit-card/axis-kwik-rupay
Axis Neo (Rupay) credit card,Axis Bank,Axis,Rupay,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",250,,,1% to 2%,"[{""child"": ""Earn 1 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""10% off on Blinkit"", ""child"": ""10% off on Blinkit""}, {""mainTitle"": ""BookMyShow"", ""child"": ""10% off on Booking Movie Tickets on BookMyShow""}, {""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}, {""mainTitle"": ""Myntra"", ""child"": ""Extra Rs. 150 off on Myntra""}, {""mainTitle"": ""Paytm"", ""child"": ""5% off on utility bill payments via Paytm""}, {""mainTitle"": ""Zomato"", ""child"": ""Flat ₹120 off on Zomato""}]","[""10% off on Blinkit"", ""10% off on Booking Movie Tickets on BookMyShow"", ""15% off via Dining Delights Program"", ""Extra Rs. 150 off on Myntra"", ""5% off on utility bill payments via Paytm"", ""Flat ₹120 off on Zomato""]",,,,savesage.club,https://savesage.club/credit-card/axis-neo-rupay
BOB UNI GoldX (Rupay) credit card,Bank of Baroda,BOB,Rupay,[],0,,,NA,"[{""child"": ""Earn 100 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 100 Reward Points per ₹100 spent"", ""name"": ""UPI""}, {""child"": ""Earn 100 Reward Points per ₹100 spent"", ""name"": ""E-Commerce""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Transportation & Tolls""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""Upto ₹400 off""}]","[""Upto ₹400 off""]",,,,savesage.club,https://savesage.club/credit-card/bob-uni-goldx-rupay
HDFC Tata Neu Plus (Rupay) credit card,HDFC Bank,HDFC,Rupay,"[""Cashback""]",499,,,1% to 10%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata Neu""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Qmin""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""IHCL""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tanishq""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata 1MG""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata Play""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Air India""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Air India Express""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Titan""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""BigBasket""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Croma""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Insurance via Tata Pay""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata Pay""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Westside""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""UPI via Tata Neu App""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities & Telecom""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Gift Cards via SmartBuy""}, {""child"": ""Earn 0.3 Reward Points per ₹100 spent"", ""name"": ""UPI (Third-party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gift Cards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 499 NeuCoins on Tata Neu App (as reversal of 1st Year Membership Fees).Welcome Benefit will be available to claim inside Tata Neu App within 60 days of such transaction."", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per calendar year""], ""eligibility"": [""spend ₹50,000 or more in the previous calendar quarter""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-tata-neu-plus-rupay
RBL World Plus credit card,RBL Bank,RBL,,[],4999,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 20,000 reward points"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn 20,000 reward points."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn 20,000 reward points."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹35,000 in the pervious calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One Free""}, {""mainTitle"": ""Concierge"", ""child"": ""Concierge for assistance.""}, {""mainTitle"": ""Priority Pass"", ""child"": ""Priority Pass membership.""}]","[""Buy One Get One Free"", ""Concierge for assistance."", ""Priority Pass membership.""]",,,,savesage.club,https://savesage.club/credit-card/rbl-world-plus
RBL World Plus (Mastercard) credit card,RBL Bank,RBL,Mastercard,[],4999,,,NA,"[{""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""Dining""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""International""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 20,000 reward points"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn 20,000 reward points."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Earn 20,000 reward points."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Spend ₹35,000 in the pervious calendar quarter.""]}]",,,,"[{""mainTitle"": ""BookMyShow"", ""child"": ""Buy One Get One Free""}, {""mainTitle"": ""Golf"", ""child"": ""Golf rounds/lessons""}, {""mainTitle"": ""Priority Pass"", ""child"": ""Priority Pass membership.""}]","[""Buy One Get One Free"", ""Golf rounds/lessons"", ""Priority Pass membership.""]",,,,savesage.club,https://savesage.club/credit-card/rbl-world-plus-mastercard
Unity SFB Bharat Pe credit card,Unity Small Finance Bank,Unity SFB,,"[""Cashback""]",0,,,1% to 2%,"[{""child"": "" No Reward Points on this category."", ""name"": ""Base Rewards""}, {""child"": ""Earn 8 Reward Points per ₹100 spent"", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""No explicit spend condition""]}]",,,,"[{""mainTitle"": ""Health"", ""child"": ""Health Check-up""}]","[""Health Check-up""]",,,,savesage.club,https://savesage.club/credit-card/unity-sfb-bharat-pe
