card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
Axis Pride Signature credit card,Axis Bank,Axis,,"[""Airline Transfer"", ""Hotel Transfer""]",0,,,1% to 2%,"[{""child"": ""Earn 8 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 40000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""Minimum spends of ₹50k in previous 3 calendar months.""]}]",,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}]","[""15% off via Dining Delights Program""]",,,,savesage.club,https://savesage.club/credit-card/axis-pride-signature
Axis Pride Platinum credit card,Axis Bank,Axis,,"[""Catalogue Products"", ""Experience""]",0,,,1% to 3%,"[{""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 5000, ""cycleType"": ""STATEMENT"", ""benefits"": ""100 Edge RPs."", ""milestoneType"": ""MONTH""}, {""milestoneNumber"": 2, ""spent"": 20000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}]","[""15% off via Dining Delights Program""]",,,,savesage.club,https://savesage.club/credit-card/axis-pride-platinum
Axis My Wings credit card,Axis Bank,Axis,,"[""Catalogue Products"", ""Cashback"", ""Experience""]",1200,,,1% to 5%,"[{""child"": ""Earn 4 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,[],"[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""Minimum spends of ₹50k in previous 3 calendar months.""]}]",,,,"[{""mainTitle"": ""Eazeego"", ""child"": ""Flight Tickets""}, {""mainTitle"": ""Eazeego"", ""child"": ""Upto 20% Cashbacks on Domestic Flights""}, {""mainTitle"": ""Eazeego"", ""child"": ""Rs 100 Cashback""}, {""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}, {""mainTitle"": ""IRCTC"", ""child"": ""25% off upto Rs 200""}]","[""Flight Tickets"", ""Upto 20% Cashbacks on Domestic Flights"", ""Rs 100 Cashback"", ""15% off via Dining Delights Program"", ""25% off upto Rs 200""]",,,,savesage.club,https://savesage.club/credit-card/axis-my-wings
Axis Indian Oil credit card,Axis Bank,Axis,,[],500,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 20 Reward Points per ₹100 spent"", ""name"": ""IOCL""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel (Other than IOCL)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Insurance""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""1250 Edge RPs"", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 350000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Amazon"", ""child"": ""Rs 500 Amazon Vouchers""}, {""mainTitle"": ""BookMyShow"", ""child"": ""10% off on All Movie Tickets""}, {""mainTitle"": ""EazyDiner"", ""child"": ""15% off via Dining Delights Program""}]","[""Rs 500 Amazon Vouchers"", ""10% off on All Movie Tickets"", ""15% off via Dining Delights Program""]",,,,savesage.club,https://savesage.club/credit-card/axis-indian-oil
HDFC Millennia (Visa) credit card,HDFC Bank,HDFC,Visa,"[""Cashback""]",1000,,,1% to 10%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Flipkart""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Zomato""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""BookMyShow""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Sony LIV""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Myntra""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Uber""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""CALENDAR"", ""benefits"": ""1000 CashPoints"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 3, ""spent"": 100000, ""cycleType"": ""CALENDAR"", ""benefits"": ""Gift vouchers worth ₹1,000."", ""milestoneType"": ""QUARTER""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""1 per quarter""], ""eligibility"": [""""]}]",,,,"[{""mainTitle"": ""Swiggy"", ""child"": ""Upto 20% Discount""}]","[""Upto 20% Discount""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-millennia-visa
HDFC Swiggy credit card,HDFC Bank,HDFC,,[],500,,,NA,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 10 Reward Points per ₹100 spent"", ""name"": ""Swiggy""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Flipkart (Minutes)""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Flipkart""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Online""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon Fresh""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Nykaa""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Cleartrip""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Ola""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Uber""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Amazon""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Meesho""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Ajio""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Complimentary 3 Months Swiggy One Membership and For existing Swiggy One Membership holders, the benefit will be extended by 3 months."", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 200000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]",[],,,,"[{""mainTitle"": ""Golf"", ""child"": ""12 Free Lessons""}, {""mainTitle"": ""Swiggy"", ""child"": ""Swiggy Dineout (Birthday Week)""}]","[""12 Free Lessons"", ""Swiggy Dineout (Birthday Week)""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-swiggy
HDFC Regalia Gold credit card,HDFC Bank,HDFC,,"[""Brand Wallet"", ""Catalogue Products"", ""Cashback""]",2500,,,2% to 5%,"[{""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 50 Reward Points per ₹200 spent"", ""name"": ""IGP via SmartBuy""}, {""child"": ""Earn 50 Reward Points per ₹200 spent"", ""name"": ""Jockey via SmartBuy""}, {""child"": ""Earn 50 Reward Points per ₹200 spent"", ""name"": ""PharmEasy via SmartBuy""}, {""child"": ""Earn 50 Reward Points per ₹200 spent"", ""name"": ""Hotels via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Reliance Digital""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Marks & Spencer""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Apple via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Gift Cards via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Myntra via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Duty Free (Adani One) via Smartbuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Myntra""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""RedBus via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Flights via SmartBuy""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Nykaa""}, {""child"": ""Earn 25 Reward Points per ₹200 spent"", ""name"": ""Holidays via SmartBuy""}, {""child"": ""Earn 15 Reward Points per ₹200 spent"", ""name"": ""Trains via SmartBuy""}, {""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 5 Reward Points per ₹200 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""₹2,500 gift voucher"", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 2, ""spent"": 150000, ""cycleType"": ""CALENDAR"", ""benefits"": ""₹1,500 worth of brand vouchers(Marriott Experience or Myntra or MMT Hotels or Marks & Spencer or Reliance Digital )"", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 3, ""spent"": 400000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 4, ""spent"": 500000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Flight vouchers worth ₹5,000."", ""milestoneType"": ""YEAR""}, {""milestoneNumber"": 5, ""spent"": 750000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Flight vouchers worth ₹5,000."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""3 per quarter""], ""eligibility"": [""Spend Rs.1 Lakh or more in a calendar quarter (Jan-Mar, Apr-June, Jul-Sept, Oct-Dec).""]}, {""maintitle"": ""Add on card domestic lounge"", ""limit"": [""3 per quarter""], ""eligibility"": [""""]}, {""maintitle"": ""International lounge"", ""limit"": [""6 per calendar year""], ""eligibility"": [""6 Complimentary Lounge Access using Priority Pass.""]}, {""maintitle"": ""Add on card international lounge"", ""limit"": [""6 per calendar year""], ""eligibility"": [""6 Complimentary Lounge Access using Priority Pass.""]}]",,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Accidental Air, Credit Liability Cover""}, {""mainTitle"": ""Swiggy"", ""child"": ""Swiggy One and MMT Black Gold membership""}, {""mainTitle"": ""Travel Edge Program"", ""child"": ""Complimentary room upgrades at participating hotels.""}, {""mainTitle"": ""Travel Edge Program"", ""child"": ""Complimentary buffet at participating hotels / restaurants""}, {""mainTitle"": ""Travel Edge Program"", ""child"": ""Complimentary Spa at participating wellness centers""}, {""mainTitle"": ""Uber (Travel Edge Program)"", ""child"": ""Complimentary Airport Transfer""}]","[""Accidental Air, Credit Liability Cover"", ""Swiggy One and MMT Black Gold membership"", ""Complimentary room upgrades at participating hotels."", ""Complimentary buffet at participating hotels / restaurants"", ""Complimentary Spa at participating wellness centers"", ""Complimentary Airport Transfer""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-regalia-gold
HDFC Tata Neu Infinity credit card,HDFC Bank,HDFC,,"[""Experience"", ""Travel Booking"", ""Hotel Transfer""]",1499,,,2% to 5%,"[{""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata Play""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Qmin""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata Pay""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tanishq""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata 1MG""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata Neu""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""IHCL""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Insurance via Tata Pay""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Titan""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Air India""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Air India Express""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Westside""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""BigBasket""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Croma""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Gift Cards via SmartBuy""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Utilities""}, {""child"": ""Earn 1.5 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gift Cards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 1499 NeuCoins on Tata Neu App (as reversal of 1st Year Membership Fees)"", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 300000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""spend ₹50,000 or more in the previous calendar quarter""]}, {""maintitle"": ""International lounge"", ""limit"": [""4 per calendar year""], ""eligibility"": [""4 Complimentary Lounge Access using Priority Pass.|If you exceed the 4 Complimentary (1 per Quarter) visits, you will be charged at US $27 + GST per visit""]}, {""maintitle"": ""Add on card international lounge"", ""limit"": [""4 per calendar year""], ""eligibility"": [""4 Complimentary Lounge Access using Priority Pass.""]}]",,,,"[{""mainTitle"": ""Insurance"", ""child"": ""Insurance""}]","[""Insurance""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-tata-neu-infinity
HDFC Tata Neu Plus credit card,HDFC Bank,HDFC,,"[""Cashback""]",499,,,1% to 10%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""Tata Neu""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Air India""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Air India Express""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tanishq""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata 1MG""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata CLiQ""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata Pay""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Croma""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""BigBasket""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Cult.fit""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Qmin""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""IHCL""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Insurance via Tata Pay""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Tata Play""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Titan""}, {""child"": ""Earn 2 Reward Points per ₹100 spent"", ""name"": ""Westside""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""EMI""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Insurance""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Telecom & Cable""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Gift Cards via SmartBuy""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Utilities & Telecom""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gift Cards""}, {""child"": "" No Reward Points on this category."", ""name"": ""Gaming""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education (Third-Party)""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""UPI via Tata Neu App""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 0, ""cycleType"": ""STATEMENT"", ""benefits"": ""Get 499 NeuCoins on Tata Neu App (as reversal of 1st Year Membership Fees).Welcome Benefit will be available to claim inside Tata Neu App within 60 days of such transaction."", ""milestoneType"": ""DAYS""}, {""milestoneNumber"": 2, ""spent"": 100000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Domestic lounge"", ""limit"": [""4 per calendar year""], ""eligibility"": [""spend ₹50,000 or more in the previous calendar quarter""]}]",,,,[],[],,,,savesage.club,https://savesage.club/credit-card/hdfc-tata-neu-plus
HDFC IRCTC credit card,HDFC Bank,HDFC,,"[""Brand Wallet"", ""Cashback""]",500,,,1% to 5%,"[{""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Base Rewards""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""IRCTC via SmartBuy""}, {""child"": ""Earn 5 Reward Points per ₹100 spent"", ""name"": ""IRCTC""}, {""child"": ""Earn 1 Reward Points per ₹100 spent"", ""name"": ""Grocery""}, {""child"": "" No Reward Points on this category."", ""name"": ""Rent""}, {""child"": "" No Reward Points on this category."", ""name"": ""Jewellery""}, {""child"": "" No Reward Points on this category."", ""name"": ""EMI""}, {""child"": "" No Reward Points on this category."", ""name"": ""Utilities""}, {""child"": "" No Reward Points on this category."", ""name"": ""Wallets""}, {""child"": "" No Reward Points on this category."", ""name"": ""Education""}, {""child"": "" No Reward Points on this category."", ""name"": ""Government""}, {""child"": "" No Reward Points on this category."", ""name"": ""Fuel""}]","[{""title"": "" Discover Reward Points Redemption Options"", ""subtitle"": ""To explore the full range of redemption options for this card, download the SaveSage Club app now."", ""barCodeImageUrl"": ""/"", ""appUrl"": ""https://savesage.co/ZH8bLjZqSPb""}]",,"[{""milestoneNumber"": 1, ""spent"": 30000, ""cycleType"": ""STATEMENT"", ""benefits"": ""Gift voucher worth ₹500."", ""milestoneType"": ""QUARTER""}, {""milestoneNumber"": 2, ""spent"": 150000, ""cycleType"": ""STATEMENT"", ""benefits"": ""The renewal fee will be waived."", ""milestoneType"": ""YEAR""}]","[{""maintitle"": ""Railway lounge"", ""limit"": [""2 per quarter""], ""eligibility"": [""8 complimentary IRCTC Executive Lounge access per year (max 2 per quarter).""]}]",,,,"[{""mainTitle"": ""SmartBuy"", ""child"": ""5% cashback on booking IRCTC train tickets.""}]","[""5% cashback on booking IRCTC train tickets.""]",,,,savesage.club,https://savesage.club/credit-card/hdfc-irctc
