card_name,issuing_bank,issuing_bank_raw,card_network,categories,joining_fee,annual_fee,fee_waiver_condition,reward_rate,reward_structure,redemption_options,welcome_benefits,milestone_benefits,lounge_access,eligibility,interest_rate_apr,forex_markup,other_charges,key_features,pros,cons,rating,source_site,source_url
BOBCARD Sentinel Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",Nil,Nil,NA,,Reward Points,The accumulated Reward points can be redeemed against various options available on the BOBCARD Rewards portal. 1 Reward Point = Re. 0.25,,Get the exclusive Amazon Prime annual membership absolutely for free on spending Rs. 1 lakh or more within the first 90 days of card issuance.,"{""domestic"": ""2 Free Visits Each Quarter on Spends of ₹20,000 in the Previous Quarter"", ""international"": ""N/A""}",The eligibility criteria that you need to fulfill in order to get approved for the BOBCARD Sentinel Credit Card are mentioned below: You should be an Assam Rifles Personnel. Your age should be above 18 years. You might also need to have a decent credit score.,3.49% per month.,3.5% of the total transaction amount,"1% fuel surcharge waiver on all fuel transactions between Rs. 400 and Rs. 5,000. | 2.5% of the Amount Withdrawn or ₹500 (Whichever is Higher) | Nil",Get 500 bonus Reward Points as a welcome benefit. Get a free 6-month Fitpass Pro membership. Get a Complimentary Amazon Prime membership on achieving the required spend milestone. Get up to 10 reward Points for every Rs. 100 you spend. Get complimentary domestic lounge access every year. Get a 1% fuel surcharge waiver. Get accidental insurance coverage worth Rs. 20 lakhs.,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/bank-of-baroda-sentinel-credit-card/
Indian Navy Varunah BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]","Nil (for Varunah Card),Rs. 1,499 (for Varunah Plus Card)Rs. 2,499 (for Varunah Premium Card)","Nil (for Varunah Card),Rs. 1,499 (for Varunah Plus Card)Rs. 2,499 (for Varunah Premium Card)",The annual fee is waived on spending Rs. 1.5 lakhs or more in the previous year,,Reward Points,The earned Reward points can be redeemed against a variety of options at a redemption rate of 1 Reward Point = Re. 0.25.,,,"{""domestic"": ""Unlimited complimentary domestic lounge access (with the Premium variant), 3 complimentary domestic lounge access every quarter (with the plus variant)"", ""international"": ""NA""}",The following are the eligibility criteria required to get approved for the BOBCARD Varunah Credit Card: The primary cardholders should be above 21 years of age (18 years for add-on applicants). The applicant should be an Indian Navy Personnel. The applicant should either be self–employed or salaried and should have a stable source of monthly income. The applicant should have a decent credit score.,3.49% Per Month (41.88% Per Annum),"2% with Premium variant, 2.5% with plus variant and 3.5% with the basic Varunah Card","1% fuel surcharge waiver on all fuel transactions between Rs. 400 and Rs. 5,000. | 2.5% of the withdrawn amount subject to a minimum of Rs. 300 | Nil",Complimentary annual membership is available for Amazon Prime. 500 bonus Reward Points as a welcome benefit (with the Varunah Premium Card). Reward rate of up to 15 Reward Points on every spend of Rs. 100. Complimentary domestic lounge access every year. Low forex markup fee. Spend-based waiver of the joining and annual fee. Insurance covers worth up to Rs. 1 Crore. 1% fuel surcharge waiver on all fuel transactions.,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/bank-of-baroda-varunah-credit-card/
CMA One BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",₹1 + GST,Nil,NA,,Reward Points,The Reward Points you earn can be redeemed against cashback and several other options at a rate of 1 RP = Re. 0.25.,,"You can get 4,000 bonus reward Points every quarter on spending more than one lakh or your total credit limit, whichever is higher.","{""domestic"": ""3 complimentary domestic lounge access every quarter"", ""international"": ""NA""}","In order to get approved for the BOBCARD CMA One Credit Card, one needs to fulfill the below-mentioned eligibility requirements: The applicant should be an active ICMAI member. The age of the supplementary card applicant needs to be a minimum of 18 years. The applicant’s credit score might also be an important factor. The applicant should be a resident of India.",3.49% per month,2% of the total transaction amount,"1% fuel surcharge waiver on all fuel spends between Rs. 400 and Rs. 5,000 | 2.5% of the withdrawn amount or a minimum of Rs. 300 (3% at international ATMs) | Nil","Get 1,000 bonus Reward Points and a free Fit Pass Pro membership as a welcome benefit. Get up to 5 Reward Points on every eligible spend of Rs. 100. These Reward Points are capped at 1,000 per month. Get complimentary domestic lounge access every year. Get air accident cover worth Rs. 15 lakhs. Get a 1% fuel surcharge waiver.",[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/bob-cma-one-credit-card/
BOBCARD Cashback Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards"", ""Best Cashback Credit Cards in India""]",₹499 + GST,₹499 + GST,N/A,,Cashback,Cashback will be Automatically Added to Cardholders ’ Next Month’s Statement,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,Monthly – 3.75% | Yearly – 45%,N/A,"1% Waiver on Transactions Between ₹400 and ₹5,000 | 2.5% or ₹500, Whichever is Higher | N/A",BOBCARD Cashback Credit Card offers 5% cashback on eligible online spends. Cardholders shall also be eligible for 1% cashback on all other spends. 1% Fuel surcharge waiver across India.,"[""This card offers a simple-to-understand reward structure, which is great for those starting out on their credit journey.""]","[""There is no complimentary airport lounge access with the BOBCARD Cashback Credit Card.""]",,cardinsider.com,https://cardinsider.com/bank-of-baroda/bobcard-cashback-credit-card/
BOBCARD Etihad Guest Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards"", ""Best Co-Branded Airline Credit Cards"", ""Best Credit Cards in India to Earn Etihad Guest Miles""]","₹2,500 + GST","₹2,500 + GST",Annual Fee Waiver on Spends of ₹3 Lakh or More,,Air Miles,Redeem Miles With Etihad,,"Bonus milestones with the BOBCARD Etihad Guest Credit Card rewards differed by month, quarter, and year. Monthly – Bonus of 250 miles for completing four transactions totaling ₹25,000 (valid once per month). Quarterly – 2,000 miles on ₹ 2,00,000 spent (valid once per quarter) Annual – It would be 12,000 miles on ₹ 7,50,000 spent (Valid once per year) Travel Goal Bonus – Earn 500 miles when you travel twice with Etihad Airways. Valid once per year.","{""domestic"": ""8 Complimentary Lounge Visits Per Year (2 Per Quarter)"", ""international"": ""4 Complimentary Lounge Visits Per Year (1 Per Quarter)""}",,3.75% Monthly or 45% Annually,1%,"1% Waiver for Transactions Between ₹500 and ₹5,000 | 2.5% of the Amount Withdrawn or ₹500 (Whichever is Higher) | Nil","Earn 3 Etihad Guest Miles per ₹100 spent on Etihad Airways and 1 Mile per ₹100 on all other domestic and international spends. Get 5,000 Etihad Guest Bonus Miles on spending ₹25,000 within 60 days of card issuance. Enjoy complimentary Etihad Guest Silver Tier status on your first Etihad transaction within 6 months. Access 8 domestic and 4 international airport lounge visits every year. Pay a low 1% forex markup on international transactions, lower than most travel cards. Earn bonus miles through monthly, quarterly, and annual milestone spends.","[""The card offers a competitive 1% Forex markup fee on international transactions, making it significantly cheaper than the industry standard, which generally lies between 3.5% and 4% fees. It could be a fantastic opportunity for job-seekers and business owners who travel to the Middle East, including Abu Dhabi, more frequently from India."", ""BOBCARD Etihad Guest Card holders can fast-track their complimentary Etihad Silver tier status if they make their first transaction within 6 months; this too comes without a minimum threshold requirement.""]","[""Miles can be redeemed only on the Etihad Guest platform, limiting the flexibility of how earned miles are used.""]",,cardinsider.com,https://cardinsider.com/bank-of-baroda/bobcard-etihad-guest-credit-card/
BOBCARD Etihad Guest Premium Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards"", ""Best Co-Branded Airline Credit Cards"", ""Best Co-Branded Credit Cards"", ""Best Credit Cards in India to Earn Etihad Guest Miles""]","₹5,000 + GST","₹5,000 + GST",Annual Fee Waiver on Spends of ₹5 Lakh or More,,Air Miles,Redeem Miles With Etihad,,"There are plenty of milestone benefits available with the BOBCARD Etihad Guest Premium Credit Card. This benefit is extremely useful for all those with high spends. Keep in Mind – The monthly, quarterly, and annual milestone benefits on the BOBCARD Etihad Guest and Etihad Guest Premium Credit Cards are applicable only once during each respective period. The bonus miles awarded for flying twice in a year with Etihad can be earned only once per year.","{""domestic"": ""12 Complimentary Lounge Visits Per Year (3 Per Quarter)"", ""international"": ""8 Complimentary Lounge Visits Per Year (2 Per Quarter)""}",,3.75% Monthly or 45% Annually,0%,"1% Waiver for Transactions Between ₹500 and ₹5,000 | 2.5% of the Amount Withdrawn or ₹500 (Whichever is Higher) | N/A","Silver tier status on first card transaction and Gold tier upgrade after an Etihad website transaction. Earn 6 Etihad Guest Miles per ₹100 spent on Etihad Airways and 2 Miles per ₹100 on other eligible spends. Zero forex markup on international transactions, helping reduce overseas travel costs Up to 20 complimentary airport lounge visits per year across domestic and international lounges. Multiple milestone bonuses offering up to 29,500 bonus miles annually on meeting spend conditions. Ideal for frequent Etihad flyers looking to earn miles and enjoy airline-linked benefits.","[""With multiple milestone rewards and attractive welcome benefits, this card is best suited for travelers who frequently fly with Etihad. After the discontinuation of SBI’s Etihad co-branded cards, this remains one of the few viable options available for Etihad loyalists in India."", ""There are no add-on card charges with this card, allowing users to easily get supplementary cards for spouses, siblings, and parents. These add-on members will also receive the premium metal credit card at no additional cost.""]","[""The card has a relatively high joining and renewal fee of ₹5,000 + GST, which may not be worth it for people who don’t travel often with Etihad or don’t spend enough to unlock the milestone rewards."", ""The card could have offered a few accelerated spending categories to encourage higher usage. Currently, only spends made with Etihad Airways are eligible for accelerated mile earnings.""]",,cardinsider.com,https://cardinsider.com/bank-of-baroda/bobcard-etihad-guest-premium-credit-card/
BOBCARD Select Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",₹750 + GST,₹750 + GST,"Spend ₹7500 within 60 days of card issuance for joining fee waiver and spend ₹70,000 for the annual fee waiver (for paid variants)",,Reward Points,Redeem Reward Points for Cashback. 1 RP = ₹0.20,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",The following are the eligibility criteria required to get approved for the BOBCARD Select Credit Card: The primary cardholders should be above 21 years of age (18 years for add-on applicants). The applicant should either be self–employed or salaried. The applicant should have a decent credit score.,3.75% Per Month (45% Per Annum),3.50%,"1% Fuel Surcharge Waiver for Transactions Between ₹400 & ₹5,000 | 2.5% or ₹500 (Whichever is Higher) | Nil",1 Reward Point per ₹100 spent (except on fuel). 5 Reward Points per ₹100 spent on online transactions and dining. 1% waiver on fuel surcharge at all fuel stations.,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/bobcard-select-credit-card/
BOBCARD Tiara Credit Card,Bank of Baroda,Best BOBCARD,RuPay,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]","₹2,499 + GST","₹2,499 + GST","Spend ₹25,000 in the First 60 Days of Card Issuance for Reversal of Joining Fees. Annual Fee Waiver on Spends of ₹2.5 Lakh in a Year",,Reward Points,Redeem Reward Points for Cashback (1 Reward Point = ₹0.25),,,"{""domestic"": ""Unlimited Domestic Airport Lounge Access on Spends of ₹40,000 in the Previous Quarter"", ""international"": ""N/A""}",,3.75% Per Month (45% Per Annum),2%,1% Fuel Surcharge Waiver Up to ₹250 in a Statement Cycle | N/A,"The BOBCARD Tiara Credit Card comes at a joining fee of ₹2,499 + GST. This may seem high, but it can be easily waived by spending ₹25,000 in the first two months of card issuance. This card offers many beneficial complimentary memberships like Swiggy One (3 months), Amazon Prime/Disney Hotstar, and Gaana Plus. Low Forex markup charge of 2%. 5X accelerated Reward Points on dining, travel, and international spending. 3X Reward Points on all other eligible spends.","[""Although this card has a Forex markup charge of 2%, it is still more competitive than many others in the market, as most credit cards typically charge 3% to 3.5% in Forex markup fees for international transactions."", ""Additionally, the Tiara Credit Card offers accelerated reward points for international spends, making it an excellent choice for those who frequently travel abroad.""]","[""The Tiara Credit Card offers two attractive benefits for those who travel abroad: accelerated reward points and low Forex charges. But in terms of international airport lounge visits, this card offers none.""]",,cardinsider.com,https://cardinsider.com/bank-of-baroda/bobcard-tiara-credit-card/
HPCL ENERGIE BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards"", ""Best Fuel Credit Cards in India""]",Rs. 499 + GST,Rs. 499 + GST,"Get renewal fee waived off on spending Rs. 50,000 or more in the preceding year.",,Reward Points,The reward Points earned are redeemable for various options available on the BOBCARD website and can be redeemed for cash as well. 1 RP = Rs. 0.25,"As a welcome benefit, cardholders are entitled to 500 joining Reward Points if they successfully spend Rs. 5,000 using their credit card within 60 days of the date of card issuance.",,"{""domestic"": ""1 Complimentary Domestic Airport Lounge Access Every Quarter on Spends of ₹20,000 in the Previous Quarter"", ""international"": ""N/A""}",Only Indian residents can apply for this card. The applicant should be above the age of 18 years. He should earn a minimum of Rs. 3.60 Lakhs if he is a salaried individual and  Rs. 4.80 Lakhs if he is a self-employed individual.,3.75% Per Month (45% Annually),3.5% on all foreign transactions,"1% at all fuel stations in India | 2.5% of the amount or Rs. 500, which ever is higher. | Nil",500 Bonus Reward Points (Transaction based) 24 Reward Points on every Rs. 150 spent on fuel purchases at HPCL pumps 10 Reward Points on every Rs. 150 spent on departmental stores and groceries 2 Reward Points on every Rs. 150 spent on all other categories Complimentary domestic lounge access 25% discount on movie ticket bookings 1% fuel surcharge waiver on all fuel transactions,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/hpcl-bank-of-baroda-energie-credit-card/
ICAI Exclusive BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",Nil,Nil,NA,,Reward Points,The earned Reward points can be redeemed against various options available at the BOBCARD Rewards portal and against cashback also. 1 Reward point = Re. 0.25,,"You can get 4,000 bonus reward Points every quarter on spending more than your total credit limit ₹1 Lakh (whichever is higher) in a quarter. Get 1,000 bonus Reward Points every month on making at least 5 transactions worth Rs. 1,000 or more in a month.","{""domestic"": ""3 Complimentary Domestic Lounge Access Every Quarter (12 Each Year on Spends of ₹40,000 in the Previous Quarter)"", ""international"": ""NA""}",The eligibility criteria that the applicants need to fulfill in order to get approved for the BOBCARD ICAI Exclusive Credit card are as follows: The applicant should be an active ICAI member. The supplementary cardholder’s age should be a minimum of 18 years. The applicant should have a decent credit score. The applicant should be an Indian resident.,3.49% per month,2% of the total transaction amount,"1% fuel surcharge waiver all fuel purchases between Rs. 400 and Rs. 5,000 (capped at Rs. 250 per statement cycle. | 2.5% of the withdrawn amount subject to a minimum of Rs. 300 at domestic ATMs and 3% of the withdrawan amount or Rs. 300 at international ATMs. | Nil","Earn 500 bonus Reward Points as a welcome benefit. Complimentary 6-month Fit pass Pro membership. Up to 5 Reward Points on every spend of Rs. 100. Complimentary domestic lounge access every year. Reduced forex markup fee of 2% only. Personal accident covers worth Rs. 15 lakhs. Earn 4,000 bonus rewards every quarter on achieving the spend milestone. Get a 1% fuel surcharge waiver on all fuel spends.",[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/icai-bank-of-baroda-exclusive-credit-card/
Indian Army YODDHA BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",Nil,Nil,N/A,,Reward Points,The earned Reward Points are redeemable against several options available at the BOBCARD Rewards portal at a rate of 1 Reward Point = Re. 0.25.,,You get complimentary Amazon Prime annual membership for one year on spending Rs. 1 lakh or more within the first 90 days of card issuance.,"{""domestic"": ""8 Free Domestic Airport Lounge Access Each Year. 2 Per Quarter on Spends of ₹20,000 in the Previous Quarter"", ""international"": ""N/A""}",The eligibility criteria that the applicants need to fulfill in order to get approved for the BOBCARD Yoddha Credit card are as follows: The applicant should be an Indian Army Personnel. The applicant’s age should be a minimum of 18 years. The applicant should have a decent credit score.,3.49% per month,3.5% of the total transaction amount,"1% fuel surcharge waiver (up to Rs. 250 per month) on all fuel purchases between Rs. 400 and Rs. 5,000. | 2.5% or minimum Rs. 300 at domestic ATMs, and 3% or a minimum of Rs. 300 at international ATMs. | Nil",Lifetime free credit card. Get a complimentary 6-month Fitpass Pro membership Get up to 10 Reward Points on every spend of Rs. 100. Get complimentary domestic lounge access every year. Get a free Amazon Prime membership on achieving the spend milestone. Insurance coverage is worth Rs. 20 lakhs in the case of a personal accident. 1% fuel surcharge waiver on all fuel purchases.,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/indian-army-yoddha-bob-credit-card/
IRCTC RuPay BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,RuPay,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards"", ""Best Credit Card For Complimentary Railway Lounge Access""]",Rs. 500 + GST,Rs. 350 + GST,N/A,,Reward Points,The earned RP can be redeemed for ticket bookings via IRCTC website or mobile application. Also can be redeemed against card’s statement balance where 1 RP = Rs. 0.25,"As a joining benefit, you get 500 bonus Reward Points on the condition that you should do transactions of ₹5,000 through your card within the first 60 days of card issuance.",,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,3.75% Per Month (45% Annually),3.5% on all foreign transactions,1% waiver at all fuel stations in India | 2.5% of the amount withdrawn or Rs. 500 | Nil,500 Bonus Reward Points as a welcome benefit. 4 Reward Points per Rs. 100 you spend on grocery & departmental store purchases. 2 Reward Points per Rs. 100 you spend on other categories. Upto 40 Reward Points per Rs. 100 spent on train bookings via the IRCTC website and mobile application. Get an add-on card and enjoy added benefits. Get four complimentary partner railway lounge access per year.,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/irctc-rupay-bobcard-credit-card/
SNAPDEAL BOBCARD Credit Card,Bank of Baroda,Best BOBCARD,,"[""Best BOBCARD"", ""Best BOBCARD Credit Cards""]",₹249 + GST,₹249 + GST,N/A,,Reward Points,The earned Reward Points are automatically credited to your credit card account at a rate of 1 Reward Point = Re. 0.25.,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}","The eligibility requirements that are required to be fulfilled in order to get approved for the BOBCARD Snapdeal Credit Card are as follows: The age of primary cardholders should lie between 21 years & 65 years, and that of the supplementary cardholders should be above 18 years. The minimum required income for salaried people is ₹3.6 lakhs per annum. The minimum required income for self-employed people is ₹4.8 lakhs per annum. The applicants should have a decent credit history.",3.6% Per Month (43.2% Per Annum),3.50% of the total transaction amount,"1% fuel surcharge waiver on all fuel purchases between Rs. 400 and Rs. 5,000. | 2.5% or ₹500 (Whichever is Higher) | Nil",Get 500 Reward Points as a welcome benefit. Get 5% cashback (in the form of Reward Points) on Snapdeal. 10 Reward Points on every spend of Rs. 100 on selected categories. 4 Rewards Points per Rs. 100 spent elsewhere. Reward points are redeemable against the card’s outstanding balance. 1% fuel surcharge waiver. Zero liability protection against a lost/stolen card,[],[],,cardinsider.com,https://cardinsider.com/bank-of-baroda/snapdeal-bank-of-baroda-credit-card/
BOI Celestia Credit Card,Bank of India,Best Bank of India,RuPay,"[""Best Bank of India"", ""Best Bank of India Credit Cards""]","₹5,000 + GST","₹5,000 + GST",N/A,,Reward Points,N/A,,,"{""domestic"": ""Unlimited Domestic Airport Lounge Access and Exclusive Access to RuPay Delhi Exclusive Lounge"", ""international"": ""Unlimited Airport Lounge Access""}",,N/A,N/A,N/A | N/A | N/A,"The Celestia Credit Card is an ultra-premium RuPay credit card by Bank of India for high-income customers. Cardholders get luxury benefits like airport lounge access, hotel stays, dining offers, and golf privileges. The card includes 24×7 concierge services and international travel assistance. It also provides reward points and comprehensive insurance coverage for added security.","[""The card provides exclusive benefits such as airport lounge access, luxury hotel accommodations, dining and golf privileges, and strong travel insurance."", ""Additional perks include 24/7 concierge support for various needs and rewards points on dining, fuel, and airline bookings.""]","[""The card does not offer an annual fee waiver based on spending, which is a drawback, as it has a joining and annual fee of ₹ 5,000+ GST."", ""The add-on fee of ₹5,000 is quite high, making the card less cost-effective.""]",,cardinsider.com,https://cardinsider.com/bank-of-india/boi-celestia-credit-card/
BOI RuPay Select Credit Card,Bank of India,Best Bank of India,RuPay,"[""Best Bank of India"", ""Best Bank of India Credit Cards""]",N/A,₹800 + GST,N/A,,Reward Points,1 Reward point = ₹0.25,,,"{""domestic"": ""Complimentary Domestic Airport Lounge Access up to 8 Times Per Year (2 Per Quarter)"", ""international"": ""Complimentary Access to International Airport Lounges up to 2 Times Per Year""}","To qualify, customers must meet the following criteria: The customer must be at least 21 years old. Customers must have a regular income and provide proof of it. Customers can either be salaried employees or self-employed individuals managing their own businesses. The customer should have a good credit history. Customers must be either Indian residents or Non-Resident Indians (NRIs).",2% p.m. (24% p.a.),2%,N/A | 2% | N/A,24×7 concierge service available Complimentary Amazon Prime annual membership Free domestic airport lounge access 8 times per year (2 per quarter) Free international lounge access 2 times per year Free Swiggy One membership for 3 months every year ₹200 BigBasket discount voucher every month ₹250 off per month on booking a minimum of 2 tickets on BookMyShow Free customized health check-up once per year Insurance cover up to ₹10 lakh for personal accident and permanent disability,"[""The card includes complimentary airport lounge access in India, which is useful for occasional travelers who want a more comfortable airport experience."", ""Get a free Amazon Prime membership for one year, which includes free deliveries and Prime Video at no extra cost.""]","[""The card has an add-on fee of ₹600, so if the cardholder wants to add any family member, they have to pay the fee."", ""The card comes with no welcome benefits for new users, which may be disappointing for those seeking rewards upon sign-up.""]",,cardinsider.com,https://cardinsider.com/bank-of-india/boi-rupay-select-credit-card/
BOI RuPay Swadhan Platinum Credit Card,Bank of India,Best Bank of India,RuPay,"[""Best Bank of India"", ""Best Bank of India Credit Cards""]",N/A,N/A,Nil,,Reward Points,2 Star Points on every ₹100 for regular spends. 3-star points on preferred categories.,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}","Individual, Staff/non-staff, private limited company, partnership firms, public limited company. However, there is no specific mention of the age of individuals who can apply for this credit card. The customer should have a steady source of income, verifiable through Income Tax Returns and salary slips of 3 consecutive months.","Secured Credit Card (Swadhan) – 1.20% Per month (15.40% per annum) on daily balances. In Case of default, 1.70% per month (22.45% Per Annum)","3% Currency conversion charges on all foreign currency transactions, including international POS, online spends, and ATM Withdrawls.","1% of the transaction amount or actual charges applied by the merchant’s bank, whichever is higher. | On BOI ATMs, 2% of the transaction amount (minimum ₹50) | N/A","This is a secured card and will only be issued against the Fixed Deposit. It’s a Lifetime Free Credit Card Cash limit is 50% of the total spending limit The daily cash withdrawal limit is ₹15,000 Add-on cards can be issued on this secured credit card.","[""This card is free for life with no joining or renewal fees. Moreover, this card is secured and issued against a TDR or fixed deposit, making it relatively easy for individuals with a low CIBIL Score or a poor credit history. Any individual who has proof of income as an employee or self-employed person can apply for this card."", ""This Card also offers lower interest rates than other secured credit cards. The simple reason for this is that, while unsecured credit cards rely on credit history, this credit card relies on collateral; the bank can simply cover the remaining dues from the pledged deposit.""]","[""Having a fixed deposit as collateral for the Card offers a low interest rate. However, it must be kept in mind that using it as collateral is also a disadvantage for maintaining liquidity, as funds cannot be withdrawn in an emergency until the credit card account is closed."", ""The benefits of this card are limited. Even though the risk factor in case of a default is that the bank will liquidate your FD, it doesn’t have the premium benefits that it should.""]",,cardinsider.com,https://cardinsider.com/bank-of-india/boi-rupay-swadhan-platinum-credit-card/
BOI Visa Gold International Credit Card,Bank of India,Best Bank of India,Visa,"[""Best Bank of India"", ""Best Bank of India Credit Cards""]",N/A,₹300 + GST,N/A,,Reward Points,N/A,,,"{""domestic"": ""N/A"", ""international"": ""N/A""}",,1.70% Per Month (20.4% Annually),2%,N/A | 2.5% | N/A,"Earn 2X reward points on shopping and online payments The card features a foreign currency markup of only 2%, lower than that of other cards.","[""Earn double reward points on eligible POS and e-commerce transactions, providing greater value from your everyday spending."", ""The card comes with no joining fee and has a very low annual fee of ₹300.""]","[""This card does not offer premium travel and dining perks, such as airport lounge access, travel insurance, or exclusive partner offers."", ""Reward programs and redemption options are quite basic compared to modern cashback and travel-focused cards.""]",,cardinsider.com,https://cardinsider.com/bank-of-india/boi-visa-gold-interanational-credit-card/
American Express Platinum Corporate Card,American Express,Business Cards,American Express,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",NIL,"₹40,000 + GST",N/A,,Reward Points,N/A,,,"{""domestic"": ""Access Centurion Lounge at T3 Delhi & T2 Mumbai, and 30+ Domestic Partner Lounges Across India"", ""international"": ""Unlimited Access to 1400+ Airport Lounges Across the Globe with the American Express Global Lounge Collection""}","To be eligible for the AmEx Platinum Corporate Card, your company should have an annual revenue of more than ₹2.75 crore and be operational in one of the listed cities. Additionally, you must be a key decision-maker within your company.","3.5% of the outstanding, subject to a minimum of Rs. 100 (Delinquency Fee)",3.5% of the transaction amount,1% (2.5% for Private Fuel) of Transaction Amount Subject to a Minimum of ₹10 | 3.5% of the withdrawal amount | Nil,"Complimentary enrolment to the Membership Rewards program, where points never expire. There is 1 Membership Rewards Point for every ₹100 spent on purchases of telecommunications, insurance, fuel, and other utility services. 1 Membership Rewards Point for every ₹40 on all other spending. Complimentary access to 1400+ lounges under the American Express Global Lounge Collection. Enjoy premium services like Platinum Travel Services, Platinum Concierge Services, 24 Hours Platinum Service, and much more. Zero Lost Card Liability in case you lost your American Express Platinum Corporate Card. Get Platinum Protection, which includes travel insurance and overseas medical insurance.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/american-express-corporate-card/
American Express Corporate Green Card,American Express,Business Cards,American Express,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]",Nil,"Rs. 2,100 + GST",NA,,Reward Points,NA,,,"{""domestic"": ""NA"", ""international"": ""NA""}",,"3.5% of the outstanding, subject to a minimum of Rs. 100 (Delinquency Fee)",3.5% of the transaction amount,"1% (2.5% for private fuel) of transaction amount per transaction subject to a minimum of Rs. 10. (1% for HPCL if transaction above Rs. 5,000) | 3.5% of the withdrawal amount | Nil","Track each and every meeting expense along with greater visibility. Increased policy compliance with the suppliers. Lesser dependence on paperwork, thereby saving costs and time. Make prompt payments to the vendors or suppliers.",[],[],,cardinsider.com,https://cardinsider.com/business-cards/american-express-corporate-green-card/
American Express Gold Corporate Card,American Express,Business Cards,American Express,"[""Best Business Credit Cards in India 2026"", ""Business Cards""]","₹1,000 + GST","₹4,500 +GST",N/A,,Reward Points,"RP can be redeemed for gift cards, Air/Hotel loyalty programs, etc.",,,"{""domestic"": ""N/A"", ""international"": ""Two complimentary airport lounge access with Priority Pass""}","To apply for the American Express Gold Corporate Card, one needs to meet the following criteria. Should be 18+ of age. Should be a resident of India. Has a stable job and has an annual income of ₹6 lakhs or more. Needs to have a good credit score .",3.5% per month,3.50%,"With the American Express Gold Card, users get zero charges for HPCL transactions less than ₹5,000 and a 1% fuel surcharge waiver for transactions above ₹5,000. A 1% waiver on fuel transactions at a minimum surcharge of ₹10 at all BPCL and IOCL stations. 2.5% fuel surcharge waiver at other fuel stations other than HPCL, BPCL, and IOCL. | 3.5% of the withdrawal amount subject to a minimum amount of ₹250 | N/A","The fuel surcharge is waived at HPCL stations. Offers business travel insurance to its cardholders up to ₹75,00,000. 1 Membership Reward Point for every ₹50 spent on business expenses 1 Membership Reward Point for every ₹100 spent on fuel, utility, insurance, etc.","[""This membership card offers the advantage of a modest joining fee of only ₹1,000."", ""This card offers access to VIP airport lounges both internationally and domestically.""]","[""There are no welcome or milestone benefits with this card."", ""The joining fee is ₹1,000, but the annual renewal fee from the second year onwards is ₹4,500, which is relatively high."", ""The fuel surcharge is not waived at all fuel stations but only at specific ones.""]",,cardinsider.com,https://cardinsider.com/business-cards/american-express-gold-corporate-card/
